,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
31,174,712,3,12,1,5,4,0,15,0,4,0,10,3,51,0,0,6,1,2,10,23,6,3,8,82,98,10,2,34,0,0,2,0,1,0,4,0,96,323,9,0,1,5,3,1,5,0,1,1
32,185,840,0,1,6,33,10,0,22,0,8,20,1,0,32,1,0,0,0,2,14,4,0,1,38,0,201,3,1,2,0,0,86,0,1,6,17,0,139,61,0,0,0,0,0,7,0,0,0,0
33,188,492,12,28,10,35,1,4,49,0,27,19,0,0,107,0,0,25,0,3,0,51,5,1,70,30,108,4,6,26,0,0,15,14,0,2,114,1,231,56,6,0,2,3,10,6,2,4,2,4
34,303,566,1,1,23,35,16,3,28,0,15,2,0,0,60,0,0,2,0,2,12,6,2,2,33,7,321,0,0,9,0,0,7,0,13,0,10,0,60,103,0,0,0,0,0,2,0,0,0,1
35,186,827,1,1,1,20,3,3,36,0,4,1,1,8,53,0,0,2,0,2,7,3,1,1,27,16,32,22,0,5,1,0,6,0,2,22,21,2,247,164,1,0,0,0,0,2,0,0,0,4
36,205,679,10,13,3,26,2,0,18,1,5,3,2,1,123,0,0,21,0,3,0,22,7,1,76,8,106,19,3,16,0,0,19,2,1,9,129,1,191,79,6,0,2,2,2,4,0,0,0,0
37,107,105,48,7,20,40,2,0,64,0,205,2,0,3,62,0,0,3,0,4,0,234,32,1,325,5,76,4,0,1,0,0,2,0,0,16,5,6,183,11,1,0,0,5,146,75,20,3,1,0
38,156,414,2,5,2,27,1,0,158,0,21,1,0,0,26,0,0,1,0,0,1,4,1,0,7,5,9,4,0,6,0,0,1,0,0,10,6,1,534,267,0,0,0,1,1,1,0,0,0,0
39,98,988,0,0,1,4,2,2,9,0,1,0,4,1,12,0,0,0,1,2,3,6,4,0,4,5,12,7,0,2,0,0,2,3,1,4,6,1,66,287,0,0,0,0,1,0,0,0,0,0
40,207,503,12,7,7,28,4,3,43,0,14,5,0,2,103,0,0,18,0,9,10,28,4,0,84,10,95,8,1,28,1,0,19,1,4,9,74,1,299,91,7,0,1,2,10,20,3,0,0,1
41,131,797,1,2,3,10,2,0,32,0,7,0,1,7,31,0,0,2,0,1,15,7,5,0,16,9,22,11,0,3,0,0,4,1,0,27,21,1,274,162,0,0,0,1,2,8,0,0,0,0
42,163,195,154,80,7,36,6,2,44,0,31,1,0,1,137,0,0,123,2,4,0,50,17,0,115,5,92,5,10,65,0,0,1,2,2,15,141,0,225,32,0,0,16,4,14,11,0,3,0,0
43,51,34,60,1,26,18,2,0,22,1,144,8,0,0,35,0,0,13,0,2,0,356,90,1,238,6,97,0,1,14,0,0,7,0,0,4,0,2,114,19,0,0,0,50,106,99,2,1,0,1
44,11,12,75,5,14,15,0,0,11,0,184,0,0,0,11,0,0,15,0,0,0,561,135,0,287,0,25,0,2,0,0,0,0,0,0,2,1,1,43,4,0,0,0,7,264,65,1,0,0,0
45,149,146,24,3,24,45,0,0,27,0,162,4,0,4,47,0,0,6,0,4,4,195,38,3,332,7,96,2,0,3,0,0,3,0,2,21,6,4,213,37,0,1,0,12,100,154,5,1,0,0
46,7,9,79,11,16,21,0,1,130,2,106,0,0,2,2,0,0,15,0,0,4,448,148,0,7,1,1,1,4,18,0,0,0,0,0,2,0,3,33,6,0,0,0,0,6,0,716,1,4,0
47,15,11,607,170,3,6,3,2,42,1,19,0,2,1,7,0,0,1,0,0,0,240,9,0,14,27,16,1,1,213,0,0,0,2,0,0,4,0,53,21,0,0,9,1,17,0,172,18,11,3
48,0,0,283,3,11,6,0,0,6,0,39,0,0,0,0,0,0,1,0,0,0,722,104,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,19,0,316,2,340,0
49,335,245,1,1,43,119,7,19,124,55,21,0,0,0,23,6,1,0,0,0,117,2,3,15,5,0,245,0,0,1,0,0,0,0,3,0,0,0,71,41,0,0,0,0,1,0,0,1,0,300
